Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
1121,0,Raw,1,450.4198,926.3299,10.0000,0.0000
1121,1,Raw,0,802.9110,287.4034,10.0000,0.0000
1121,1,Raw,1,879.5015,938.2515,10.0000,0.0000
1121,2,Raw,0,542.1966,262.2495,10.0000,0.0000
1121,2,Raw,1,490.6661,786.9525,10.0000,0.0000
1121,3,Raw,0,621.8367,188.5149,10.0000,0.0000
1121,3,Raw,1,635.0678,732.9111,10.0000,0.0000
1122,0,Raw,0,463.2951,187.6334,10.0000,0.0000
1122,0,Raw,1,445.3823,923.5850,10.0000,0.0000
1122,1,Raw,0,801.4291,285.1131,10.0000,0.0000
1122,1,Raw,1,878.3773,935.9367,10.0000,0.0000
1122,2,Raw,0,544.1080,260.7543,10.0000,0.0000
1122,2,Raw,1,492.4723,784.4946,10.0000,0.0000
1122,3,Raw,0,624.2632,186.7463,10.0000,0.0000
1122,3,Raw,1,638.5678,730.5304,10.0000,0.0000
1123,0,Raw,0,460.0011,185.3614,10.0000,0.0000
1123,0,Raw,1,440.5307,920.7596,10.0000,0.0000
1123,1,Raw,0,799.9516,283.1058,10.0000,0.0000
1123,1,Raw,1,877.0403,933.5877,10.0000,0.0000
1123,2,Raw,0,545.9592,259.0400,10.0000,0.0000
1123,2,Raw,1,494.2917,782.0146,10.0000,0.0000
1123,3,Raw,0,626.6864,185.0980,10.0000,0.0000
1123,3,Raw,1,642.0174,728.1880,10.0000,0.0000
1124,0,Raw,0,457.0173,183.0331,10.0000,0.0000
1124,0,Raw,1,435.8493,917.9528,10.0000,0.0000
1124,1,Raw,0,798.8404,281.1846,10.0000,0.0000
1124,1,Raw,1,876.1726,931.5214,10.0000,0.0000
1124,2,Raw,0,546.3678,257.5721,10.0000,0.0000
1124,2,Raw,1,495.6792,779.8499,10.0000,0.0000
1124,3,Raw,0,628.9459,183.4196,10.0000,0.0000
1124,3,Raw,1,645.2764,725.6535,10.0000,0.0000
1125,0,Raw,0,454.2773,180.7979,10.0000,0.0000
1125,0,Raw,1,431.8039,915.4819,10.0000,0.0000
1125,1,Raw,0,797.6863,279.2449,10.0000,0.0000
1125,1,Raw,1,875.3072,929.4561,10.0000,0.0000
1125,2,Raw,0,547.4311,256.0783,10.0000,0.0000
1125,2,Raw,1,496.9209,777.6659,10.0000,0.0000
1125,3,Raw,0,630.9289,181.6504,10.0000,0.0000
1125,3,Raw,1,648.1471,723.3705,10.0000,0.0000
1126,0,Raw,0,451.8863,178.5056,10.0000,0.0000
1126,0,Raw,1,428.2196,912.6418,10.0000,0.0000
1126,1,Raw,0,797.0845,277.0691,10.0000,0.0000
1126,1,Raw,1,874.9295,927.0364,10.0000,0.0000
1126,2,Raw,0,549.0405,254.1506,10.0000,0.0000
1126,2,Raw,1,498.0565,775.2421,10.0000,0.0000
1126,3,Raw,0,632.5432,179.9071,10.0000,0.0000
1126,3,Raw,1,650.3516,721.0718,10.0000,0.0000
1127,0,Raw,0,449.7652,176.0693,10.0000,0.0000
1127,0,Raw,1,425.0619,909.7942,10.0000,0.0000
1127,1,Raw,0,796.3021,274.8050,10.0000,0.0000
1127,1,Raw,1,874.4333,924.5447,10.0000,0.0000
1127,2,Raw,0,549.8608,252.6122,10.0000,0.0000
1127,2,Raw,1,498.8467,772.9671,10.0000,0.0000
1127,3,Raw,0,634.3266,178.1981,10.0000,0.0000
1127,3,Raw,1,652.6849,718.6834,10.0000,0.0000
1128,0,Raw,0,447.1896,173.7440,10.0000,0.0000
1128,0,Raw,1,421.3473,907.0802,10.0000,0.0000
1128,1,Raw,0,795.5163,272.4864,10.0000,0.0000
1128,1,Raw,1,873.9539,921.9294,10.0000,0.0000
1128,2,Raw,0,549.8710,250.8590,10.0000,0.0000
1128,2,Raw,1,499.6577,770.2738,10.0000,0.0000
1128,3,Raw,0,636.0015,176.3356,10.0000,0.0000
1128,3,Raw,1,655.1992,716.3213,10.0000,0.0000
1129,0,Raw,0,444.4859,171.0744,10.0000,0.0000
1129,0,Raw,1,417.2920,904.1078,10.0000,0.0000
1129,1,Raw,0,794.7452,270.1240,10.0000,0.0000
1129,1,Raw,1,873.4977,919.4545,10.0000,0.0000
1129,2,Raw,0,551.2365,249.0853,10.0000,0.0000
1129,2,Raw,1,500.7397,768.0880,10.0000,0.0000
1129,3,Raw,0,638.0071,174.3463,10.0000,0.0000
1129,3,Raw,1,657.9693,713.6271,10.0000,0.0000
1130,0,Raw,0,441.4476,168.2552,10.0000,0.0000
1130,0,Raw,1,412.6368,901.0280,10.0000,0.0000
1130,1,Raw,0,793.7812,267.7614,10.0000,0.0000
1130,1,Raw,1,872.7302,916.8542,10.0000,0.0000
1130,2,Raw,0,553.2193,246.8531,10.0000,0.0000
1130,2,Raw,1,502.2131,765.2831,10.0000,0.0000
1130,3,Raw,0,640.3122,172.2519,10.0000,0.0000
1130,3,Raw,1,661.0248,710.9769,10.0000,0.0000
1132,0,Raw,0,434.2578,163.3344,10.0000,0.0000
1132,0,Raw,1,402.1920,894.6825,10.0000,0.0000
1132,1,Raw,0,791.3037,262.7886,10.0000,0.0000
1132,1,Raw,1,870.4420,911.8190,10.0000,0.0000
1132,2,Raw,0,555.4615,243.2459,10.0000,0.0000
1132,2,Raw,1,505.4667,759.7763,10.0000,0.0000
1132,3,Raw,0,645.5673,168.2342,10.0000,0.0000
1132,3,Raw,1,668.1904,705.6134,10.0000,0.0000
1133,0,Raw,0,430.7538,160.7745,10.0000,0.0000
1133,0,Raw,1,397.1443,891.8570,10.0000,0.0000
1133,1,Raw,0,790.0339,260.5900,10.0000,0.0000
1133,1,Raw,1,869.1146,909.3033,10.0000,0.0000
1133,2,Raw,0,557.6449,241.3725,10.0000,0.0000
1133,2,Raw,1,507.3208,757.5007,10.0000,0.0000
1133,3,Raw,0,648.2951,166.4601,10.0000,0.0000
1133,3,Raw,1,671.8900,703.1223,10.0000,0.0000
1134,0,Raw,0,427.1358,158.4214,10.0000,0.0000
1134,0,Raw,1,392.2347,889.4703,10.0000,0.0000
1134,1,Raw,0,788.5165,258.4477,10.0000,0.0000
1134,1,Raw,1,867.5974,906.9463,10.0000,0.0000
1134,2,Raw,0,558.5257,240.0069,10.0000,0.0000
1134,2,Raw,1,509.1986,755.5575,10.0000,0.0000
1134,3,Raw,0,650.8508,164.7742,10.0000,0.0000
1134,3,Raw,1,675.1714,700.9804,10.0000,0.0000
1135,0,Raw,0,423.6355,156.2850,10.0000,0.0000
1135,0,Raw,1,387.4908,886.7640,10.0000,0.0000
1135,1,Raw,0,786.9866,256.4957,10.0000,0.0000
1135,1,Raw,1,865.7963,904.9961,10.0000,0.0000
1135,2,Raw,0,559.9332,238.6371,10.0000,0.0000
1135,2,Raw,1,511.1661,753.3692,10.0000,0.0000
1135,3,Raw,0,653.3021,163.1981,10.0000,0.0000
1135,3,Raw,1,678.3771,698.9640,10.0000,0.0000
1136,0,Raw,0,420.4437,154.5282,10.0000,0.0000
1136,0,Raw,1,383.0392,884.6046,10.0000,0.0000
1136,1,Raw,0,785.5869,254.5485,10.0000,0.0000
1136,1,Raw,1,864.3719,903.0726,10.0000,0.0000
1136,2,Raw,0,561.9637,236.9166,10.0000,0.0000
1136,2,Raw,1,512.9548,751.4684,10.0000,0.0000
1136,3,Raw,0,655.7759,161.6546,10.0000,0.0000
1136,3,Raw,1,681.6638,696.9401,10.0000,0.0000
1137,0,Raw,0,417.0318,152.2530,10.0000,0.0000
1137,0,Raw,1,378.1356,882.1890,10.0000,0.0000
1137,1,Raw,0,784.0894,252.8291,10.0000,0.0000
1137,1,Raw,1,862.6691,901.2963,10.0000,0.0000
1137,2,Raw,0,563.4804,235.7603,10.0000,0.0000
