Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
25,0,Filtered_Large,1,1140.643972,163.085062,59.0000,0.3
25,1,Filtered_Small,0,286.747292,264.858911,51.0000,0.4
25,1,Filtered_Large,1,591.465318,182.026180,70.0000,0.4
25,2,Filtered_Small,0,1289.997152,623.632091,37.0000,0.4
25,2,Filtered_Large,1,1672.924561,656.689731,49.0000,0.4
25,3,Filtered_Small,0,1459.980756,287.107643,30.0000,0.4
25,3,Filtered_Large,1,1670.399869,340.562918,64.0000,0.6
26,0,Filtered_Small,0,830.061713,186.965576,45.0000,0.6
26,0,Filtered_Large,1,1117.060970,165.309541,60.0000,0.3
26,1,Filtered_Small,0,266.578401,271.624401,50.0000,0.5
26,1,Filtered_Large,1,569.889004,187.142930,69.0000,0.4
26,2,Filtered_Small,0,1320.655251,616.579063,36.0000,0.4
26,2,Filtered_Large,1,1212.693448,632.707491,38.0000,0.4
26,3,Filtered_Small,0,1493.901001,303.431412,27.0000,0.4
26,3,Filtered_Large,1,1702.139338,337.283199,63.0000,0.6
27,0,Filtered_Small,0,793.221700,206.628526,43.0000,0.6
27,0,Filtered_Large,1,1078.779759,180.112287,59.0000,0.3
27,1,Filtered_Small,0,247.198222,297.992084,50.0000,0.4
27,1,Filtered_Large,1,545.397811,209.179244,68.0000,0.4
27,2,Filtered_Small,0,1711.155681,662.043726,25.0000,0.4
27,2,Filtered_Large,1,1277.815148,621.635394,27.0000,0.4
27,3,Filtered_Small,0,1349.083094,371.563795,61.0000,0.3
27,3,Filtered_Large,1,1738.109761,327.663354,65.0000,0.6
28,0,Filtered_Small,0,815.961282,239.467871,44.0000,0.5
28,0,Filtered_Large,1,1099.445890,216.576144,59.0000,0.4
28,1,Filtered_Small,0,311.448825,320.319127,50.0000,0.4
28,1,Filtered_Large,1,605.267077,238.146522,68.0000,0.4
28,2,Filtered_Small,0,1725.978550,665.280350,24.0000,0.4
28,2,Filtered_Large,1,1241.694407,580.405783,44.0000,0.3
28,3,Filtered_Small,0,1223.525103,398.130877,39.0000,0.3
28,3,Filtered_Large,1,1667.307944,326.254208,63.0000,0.7
29,0,Filtered_Small,0,748.256867,277.012622,43.0000,0.5
29,0,Filtered_Large,1,1029.683816,247.738739,58.0000,0.3
29,1,Filtered_Small,0,274.342178,368.507827,49.0000,0.4
29,1,Filtered_Large,1,562.430863,283.214702,66.0000,0.4
29,2,Filtered_Small,0,1318.769440,176.985359,25.0000,0.2
29,2,Filtered_Large,1,1589.646569,600.107782,64.0000,0.3
29,3,Filtered_Small,0,1731.651796,305.156339,63.0000,0.7
29,3,Filtered_Large,1,1344.861527,358.537688,75.0000,0.3
30,0,Filtered_Small,0,711.765098,317.250664,43.0000,0.4
30,0,Filtered_Large,1,986.949996,283.974608,57.0000,0.3
30,1,Filtered_Small,0,271.773024,413.809435,49.0000,0.4
30,1,Filtered_Large,1,552.851450,327.437048,66.0000,0.3
30,2,Filtered_Small,0,1372.926288,172.857655,30.0000,0.2
30,2,Filtered_Large,1,1635.766124,557.748620,59.0000,0.3
30,3,Filtered_Small,0,1751.115369,281.509424,61.0000,0.7
30,3,Filtered_Large,1,1384.501275,346.267227,84.0000,0.4
31,0,Filtered_Small,0,662.451583,366.389612,42.0000,0.3
31,0,Filtered_Large,1,935.156948,329.350579,58.0000,0.3
31,1,Filtered_Small,0,262.996534,466.755391,47.0000,0.3
31,1,Filtered_Large,1,537.140021,381.147663,65.0000,0.3
31,2,Filtered_Small,0,1468.914856,448.401053,39.0000,0.2
31,2,Filtered_Large,1,1702.969540,509.224533,57.0000,0.3
31,3,Filtered_Small,0,1780.343955,251.572208,60.0000,0.7
31,3,Filtered_Large,1,1422.175788,314.815561,83.0000,0.4
32,0,Filtered_Small,0,575.763954,428.484307,42.0000,0.2
32,0,Filtered_Large,1,844.405869,386.314550,58.0000,0.3
32,1,Filtered_Small,0,212.663429,546.292090,47.0000,0.2
32,1,Filtered_Large,1,475.400593,455.139465,67.0000,0.2
32,2,Filtered_Small,0,1563.397391,136.734261,20.0000,0.2
32,2,Filtered_Large,1,1821.016825,442.220780,61.0000,0.2
32,3,Filtered_Small,0,1859.610668,195.658949,59.0000,0.6
32,3,Filtered_Large,1,1514.218216,266.918264,81.0000,0.4
39,0,Filtered_Small,0,581.974186,688.442119,39.0000,0.2
39,0,Filtered_Large,1,826.269542,636.675740,56.0000,0.2
39,1,Filtered_Small,0,447.471555,783.160327,44.0000,0.4
39,1,Filtered_Large,1,686.777224,696.186306,61.0000,0.4
39,2,Filtered_Small,0,1789.230453,224.977017,51.0000,0.4
39,2,Filtered_Large,1,1458.758301,293.262783,74.0000,0.4
39,3,Filtered_Small,0,1658.368408,93.691110,53.0000,0.3
39,3,Filtered_Large,1,1356.687381,160.601415,73.0000,0.3
41,0,Filtered_Small,0,641.924268,678.740202,39.0000,0.3
41,0,Filtered_Large,1,880.120043,630.946985,55.0000,0.2
41,1,Filtered_Small,0,567.954229,750.875925,43.0000,0.5
41,1,Filtered_Large,1,799.871207,669.326914,59.0000,0.3
41,2,Filtered_Small,0,1706.154860,281.772872,52.0000,0.5
41,2,Filtered_Large,1,1384.090384,341.995240,71.0000,0.4
41,3,Filtered_Small,0,1538.967277,177.522304,52.0000,0.4
41,3,Filtered_Large,1,1246.890970,238.786965,71.0000,0.3
56,0,Filtered_Small,0,609.128591,470.020205,38.0000,0.2
56,0,Filtered_Large,1,847.365164,422.383434,52.0000,0.3
56,1,Filtered_Small,0,539.778838,519.074698,41.0000,0.2
56,1,Filtered_Large,1,774.926667,429.447243,58.0000,0.3
56,2,Filtered_Small,0,1675.888025,667.146926,38.0000,0.4
56,2,Filtered_Large,1,1753.955621,583.014769,50.0000,0.5
56,3,Filtered_Small,0,1585.260065,481.126550,51.0000,0.4
56,3,Filtered_Large,1,1291.163951,554.785881,70.0000,0.3
57,0,Filtered_Small,0,858.087065,451.710170,38.0000,0.3
57,0,Filtered_Large,1,1096.038042,414.681882,51.0000,0.2
57,1,Filtered_Small,0,794.837436,459.245346,42.0000,0.3
57,1,Filtered_Large,1,1041.321940,379.476983,59.0000,0.3
57,2,Filtered_Small,0,1415.261496,609.013882,46.0000,0.5
57,2,Filtered_Large,1,1100.232153,670.885967,70.0000,0.4
57,3,Filtered_Small,0,1270.419105,520.853478,51.0000,0.3
57,3,Filtered_Large,1,963.086168,586.931001,70.0000,0.3
58,0,Filtered_Small,0,1094.177948,447.593359,37.0000,0.3
58,0,Filtered_Large,1,1332.583029,415.186533,51.0000,0.2
58,1,Filtered_Small,0,1046.600310,414.108960,44.0000,0.3
58,1,Filtered_Large,1,1303.503056,340.881264,60.0000,0.3
58,2,Filtered_Small,0,998.502393,575.974458,34.0000,0.4
58,2,Filtered_Large,1,1102.419576,625.677314,51.0000,0.5
58,3,Filtered_Small,0,961.685551,545.607627,52.0000,0.3
58,3,Filtered_Large,1,643.744149,602.494691,71.0000,0.2
75,0,Filtered_Small,0,1219.208184,410.012383,37.0000,0.4
75,0,Filtered_Large,1,1457.364150,384.510711,50.0000,0.2
75,1,Filtered_Small,0,1163.744984,354.516410,44.0000,0.4
75,1,Filtered_Large,1,1430.378419,283.752161,60.0000,0.3
75,2,Filtered_Small,0,730.791995,623.997521,45.0000,0.4
75,2,Filtered_Large,1,933.380366,668.885227,51.0000,0.4
75,3,Filtered_Small,0,806.905632,591.909170,53.0000,0.4
75,3,Filtered_Large,1,481.985103,642.784404,71.0000,0.2
76,0,Filtered_Small,0,1163.522544,416.283917,38.0000,0.4
76,0,Filtered_Large,1,1404.225278,391.126962,51.0000,0.2
76,1,Filtered_Small,0,1106.088994,372.415973,44.0000,0.3
76,1,Filtered_Large,1,1368.911224,299.889425,60.0000,0.3
76,2,Filtered_Small,0,794.241365,616.321979,52.0000,0.3
76,2,Filtered_Large,1,1008.438847,658.371243,52.0000,0.5
76,3,Filtered_Small,0,878.519985,577.208924,53.0000,0.3
76,3,Filtered_Large,1,556.518133,629.945218,71.0000,0.2
77,0,Filtered_Small,0,1110.808656,409.822463,38.0000,0.4
