Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
33,2,Filtered_Large,1,269.872593,323.083643,10.0,0.5
33,3,Filtered_Small,0,226.080005,227.064934,10.0,0.5
33,3,Filtered_Large,1,225.650498,879.550287,10.0,0.5
34,0,Filtered_Small,0,1178.244995,251.876154,10.0,0.5
34,0,Filtered_Large,1,1179.157346,922.781577,10.0,0.5
34,1,Filtered_Small,0,1126.632076,933.751580,10.0,0.5
34,1,Filtered_Large,1,1147.575953,351.139486,10.0,0.5
34,2,Filtered_Small,0,291.481453,953.312363,10.0,0.5
34,2,Filtered_Large,1,273.299696,322.118422,10.0,0.5
34,3,Filtered_Small,0,229.577367,226.063005,10.0,0.5
34,3,Filtered_Large,1,229.182135,878.577722,10.0,0.5
35,0,Filtered_Small,0,1174.092351,250.878247,10.0,0.5
35,0,Filtered_Large,1,1175.250385,921.823446,10.0,0.5
35,1,Filtered_Small,0,1123.370892,933.070077,10.0,0.5
35,1,Filtered_Large,1,1144.493380,350.318219,10.0,0.5
35,2,Filtered_Small,0,294.805091,952.330200,10.0,0.5
35,2,Filtered_Large,1,276.654176,321.255833,10.0,0.5
35,3,Filtered_Small,0,233.169824,225.178123,10.0,0.5
35,3,Filtered_Large,1,232.800620,877.671282,10.0,0.5
37,0,Filtered_Small,0,1166.527611,249.287087,10.0,0.5
37,0,Filtered_Large,1,1167.647544,920.319454,10.0,0.5
37,1,Filtered_Small,0,1116.978319,931.877104,10.0,0.5
37,1,Filtered_Large,1,1138.399804,348.787852,10.0,0.5
37,2,Filtered_Small,0,301.536220,950.483716,10.0,0.5
37,2,Filtered_Large,1,283.283855,319.745683,10.0,0.5
37,3,Filtered_Small,0,240.362511,223.545738,10.0,0.5
37,3,Filtered_Large,1,240.186802,876.079627,10.0,0.5
38,0,Filtered_Small,0,1162.866317,248.615837,10.0,0.5
38,0,Filtered_Large,1,1163.942367,919.739359,10.0,0.5
38,1,Filtered_Small,0,1114.016762,931.510722,10.0,0.5
38,1,Filtered_Large,1,1135.479461,348.184630,10.0,0.5
38,2,Filtered_Small,0,304.805268,949.663263,10.0,0.5
38,2,Filtered_Large,1,286.560606,319.141974,10.0,0.5
38,3,Filtered_Small,0,244.031047,222.927214,10.0,0.5
38,3,Filtered_Large,1,243.889638,875.356415,10.0,0.5
39,0,Filtered_Small,0,1158.983301,248.066646,10.0,0.5
39,0,Filtered_Large,1,1160.350785,919.364969,10.0,0.5
39,1,Filtered_Small,0,1111.285367,931.271702,10.0,0.5
39,1,Filtered_Large,1,1132.698085,347.679830,10.0,0.5
39,2,Filtered_Small,0,307.561656,949.063014,10.0,0.5
39,2,Filtered_Large,1,289.550224,318.662241,10.0,0.5
39,3,Filtered_Small,0,247.489454,222.421465,10.0,0.5
39,3,Filtered_Large,1,247.312604,874.768931,10.0,0.5
40,0,Filtered_Small,0,1155.629370,247.758569,10.0,0.5
40,0,Filtered_Large,1,1157.123173,919.210253,10.0,0.5
40,1,Filtered_Small,0,1109.002236,931.128493,10.0,0.5
40,1,Filtered_Large,1,1130.031221,347.325061,10.0,0.5
40,2,Filtered_Small,0,310.223985,948.536087,10.0,0.5
40,2,Filtered_Large,1,292.521517,318.347722,10.0,0.5
40,3,Filtered_Small,0,250.932319,222.078682,10.0,0.5
40,3,Filtered_Large,1,250.555580,874.392523,10.0,0.5
41,0,Filtered_Small,0,1151.887768,247.477813,10.0,0.5
41,0,Filtered_Large,1,1153.871975,919.089675,10.0,0.5
41,1,Filtered_Small,0,1106.717019,931.098160,10.0,0.5
41,1,Filtered_Large,1,1127.423444,347.069839,10.0,0.5
41,2,Filtered_Small,0,312.939712,948.215362,10.0,0.5
41,2,Filtered_Large,1,295.465891,318.109395,10.0,0.5
41,3,Filtered_Small,0,254.201514,221.863025,10.0,0.5
41,3,Filtered_Large,1,253.617864,874.128905,10.0,0.5
42,0,Filtered_Small,0,1148.462864,247.361012,10.0,0.5
